date,feature_id,feature_name,product_area,device_family,service_tier,customer_segment,active_accounts,sessions,qualified_starts,avg_watch_minutes,conversion_rate,day7_retention_rate,search_success_rate,playback_start_ms,rebuffer_rate,crash_rate,satisfaction_proxy,data_quality_score
2026-01-03,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Sports event viewers,9623,19292,8769,31.89,0.2234,0.2562,0.7891,743,0.0097,0.0032,75.4,94.6
2026-01-03,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Kids co-viewing households,9444,18713,13333,33.43,0.2095,0.3123,0.7746,988,0.0089,0.0011,73.3,97.1
2026-01-03,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Ad-supported explorers,9579,20666,9567,29.41,0.1656,0.195,0.7884,825,0.0148,0.0038,71.5,94.6
2026-01-03,F008,Search Intent Rewrite,Search,Web,SVOD,Returning binge viewers,4786,5990,2764,42.36,0.2608,0.3611,0.8089,560,0.0073,0.0038,80.4,96.5
2026-01-03,F008,Search Intent Rewrite,Search,Web,SVOD,New trial households,5309,7387,3170,23.7,0.1625,0.1851,0.7768,715,0.0126,0.0035,71.8,96.9
2026-01-03,F008,Search Intent Rewrite,Search,Web,SVOD,Sports event viewers,4967,10101,4600,37.34,0.2406,0.2449,0.8585,687,0.01,0.0026,77.3,97.3
2026-01-03,F008,Search Intent Rewrite,Search,Web,SVOD,Kids co-viewing households,5076,9539,5021,24.75,0.2059,0.3311,0.7966,570,0.0139,0.0035,74.2,95.4
2026-01-03,F008,Search Intent Rewrite,Search,Web,SVOD,Ad-supported explorers,4106,9541,4720,26.7,0.1352,0.1643,0.8764,580,0.009,0.0042,73.6,97.8
2026-01-03,F009,Household Switcher,Profiles,Connected TV,SVOD,Returning binge viewers,8537,20448,9872,43.37,0.2645,0.352,0.6932,800,0.0122,0.0024,77.6,96.2
2026-01-03,F009,Household Switcher,Profiles,Connected TV,SVOD,New trial households,7964,17296,7343,22.14,0.1907,0.217,0.6987,1010,0.0175,0.0036,68.7,95.9
2026-01-03,F009,Household Switcher,Profiles,Connected TV,SVOD,Sports event viewers,9014,19536,9637,32.31,0.1969,0.2459,0.6862,942,0.0087,0.0047,73.2,97.2
2026-01-03,F009,Household Switcher,Profiles,Connected TV,SVOD,Kids co-viewing households,7658,15926,6987,28.14,0.202,0.2932,0.7621,922,0.0129,0.0041,71.9,97.8
2026-01-03,F009,Household Switcher,Profiles,Connected TV,SVOD,Ad-supported explorers,9314,20448,10079,25.58,0.18,0.2106,0.7551,942,0.0097,0.0014,71.3,96.6
2026-01-03,F010,Watch Party Invite,Social,Mobile,SVOD,Returning binge viewers,4978,8847,5449,34.49,0.2948,0.3656,0.6862,643,0.0218,0.0055,76.1,97.6
2026-01-03,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,4071,8345,4090,23.63,0.1862,0.2161,0.7097,762,0.0183,0.0048,70.8,96.5
2026-01-03,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,4619,7710,3961,27.62,0.2533,0.2273,0.8076,693,0.02,0.004,73.6,95.4
2026-01-03,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,3825,6487,4352,27.66,0.1931,0.2917,0.6899,777,0.0168,0.0039,71.9,97.2
2026-01-03,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,3898,7375,3808,25.39,0.1548,0.1659,0.781,682,0.0132,0.0047,72.1,96.2
2026-01-03,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,7005,15309,10645,34.35,0.2933,0.3425,0.7192,686,0.0219,0.0063,75.6,95.7
2026-01-03,F011,New Episode Reminder,Notifications,Mobile,SVOD,New trial households,6484,13004,8429,24.36,0.1795,0.2335,0.7143,722,0.0195,0.006,70.9,94.7
2026-01-03,F011,New Episode Reminder,Notifications,Mobile,SVOD,Sports event viewers,5780,12407,7370,36.79,0.2268,0.2623,0.7983,589,0.0175,0.0053,76.0,95.0
2026-01-03,F011,New Episode Reminder,Notifications,Mobile,SVOD,Kids co-viewing households,6212,10065,5278,24.57,0.2126,0.3025,0.728,708,0.0123,0.0069,73.5,97.3
2026-01-03,F011,New Episode Reminder,Notifications,Mobile,SVOD,Ad-supported explorers,6428,7896,3729,26.24,0.1929,0.1996,0.7559,689,0.0147,0.0065,72.9,97.0
2026-01-03,F012,FAST Channel Guide,Live,Web,Ad Supported,Returning binge viewers,7915,14543,9151,41.79,0.2712,0.3524,0.7205,608,0.0133,0.0044,78.9,97.0
2026-01-03,F012,FAST Channel Guide,Live,Web,Ad Supported,New trial households,7161,14332,7373,23.28,0.2106,0.2282,0.7861,702,0.0066,0.0028,74.5,97.1
2026-01-03,F012,FAST Channel Guide,Live,Web,Ad Supported,Sports event viewers,8758,12538,6195,33.41,0.2184,0.2492,0.6894,535,0.0104,0.0042,77.2,97.7
2026-01-03,F012,FAST Channel Guide,Live,Web,Ad Supported,Kids co-viewing households,6713,16029,8001,25.55,0.2266,0.3172,0.7687,584,0.0117,0.0045,75.3,98.0
2026-01-03,F012,FAST Channel Guide,Live,Web,Ad Supported,Ad-supported explorers,6499,9488,5570,21.95,0.1433,0.2074,0.7476,684,0.0099,0.006,71.8,97.3
2026-01-04,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,14556,26987,18337,46.33,0.2721,0.3453,0.7364,811,0.018,0.0037,76.9,96.9
2026-01-04,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,15714,23447,14051,23.57,0.1715,0.2132,0.7097,710,0.0083,0.0014,73.0,95.3
2026-01-04,F001,Continue Watching Rail,Home,Connected TV,SVOD,Sports event viewers,14552,18023,12290,31.69,0.2424,0.2372,0.7622,752,0.0143,0.0034,74.8,94.5
2026-01-04,F001,Continue Watching Rail,Home,Connected TV,SVOD,Kids co-viewing households,12878,30943,20499,30.36,0.2175,0.3107,0.7695,869,0.0087,0.002,74.1,95.6
2026-01-04,F001,Continue Watching Rail,Home,Connected TV,SVOD,Ad-supported explorers,15028,20630,13864,26.94,0.1445,0.2147,0.799,813,0.0093,0.0021,71.8,95.8
2026-01-04,F002,Personalized Top Picks,Home,Connected TV,SVOD,Returning binge viewers,15688,31983,13812,35.15,0.2562,0.3684,0.8029,903,0.016,0.0043,74.1,97.0
2026-01-04,F002,Personalized Top Picks,Home,Connected TV,SVOD,New trial households,14148,18720,12739,20.84,0.2148,0.201,0.7593,728,0.0178,0.0043,71.5,94.6
2026-01-04,F002,Personalized Top Picks,Home,Connected TV,SVOD,Sports event viewers,14328,27523,17033,35.75,0.2489,0.237,0.695,882,0.0115,0.0026,75.2,95.0
2026-01-04,F002,Personalized Top Picks,Home,Connected TV,SVOD,Kids co-viewing households,15234,33644,20822,26.99,0.1863,0.3039,0.7556,747,0.0117,0.0035,73.0,97.1
2026-01-04,F002,Personalized Top Picks,Home,Connected TV,SVOD,Ad-supported explorers,13175,23887,12066,22.34,0.1933,0.1608,0.7854,958,0.0118,0.0045,70.5,95.8
2026-01-04,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Returning binge viewers,8314,13022,7516,35.45,0.265,0.3722,0.6862,763,0.0142,0.0065,76.0,97.4
2026-01-04,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,New trial households,8510,18002,9728,21.53,0.1671,0.1925,0.7094,732,0.0126,0.0045,71.4,94.7
2026-01-04,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Sports event viewers,7121,15613,8753,37.1,0.2418,0.256,0.7438,673,0.0138,0.006,76.6,95.3
2026-01-04,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Kids co-viewing households,7376,17649,11115,25.83,0.2147,0.2887,0.7822,752,0.0145,0.0046,72.9,95.0
2026-01-04,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Ad-supported explorers,8697,10441,4591,29.77,0.1385,0.1924,0.7931,630,0.0165,0.0044,72.1,97.9
2026-01-04,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Returning binge viewers,13501,31800,15827,45.66,0.2838,0.3698,0.7974,733,0.0126,0.003,79.0,94.8
2026-01-04,F004,Sports Live Hub,Live,Connected TV,Ad Supported,New trial households,13222,25672,17645,19.37,0.1994,0.1999,0.7834,868,0.0123,0.0049,70.8,96.5
2026-01-04,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Sports event viewers,15345,37135,16704,28.87,0.2023,0.2703,0.793,721,0.0136,0.0013,73.6,96.8
2026-01-04,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Kids co-viewing households,11579,22883,16350,30.17,0.1758,0.3332,0.7162,913,0.016,0.0028,70.9,95.7
2026-01-04,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Ad-supported explorers,13627,23138,12348,26.17,0.1791,0.1874,0.7975,805,0.0108,0.0039,72.3,97.8
2026-01-04,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Returning binge viewers,6360,9165,6202,37.62,0.2781,0.3394,0.6916,735,0.0117,0.0027,77.6,96.5
2026-01-04,F005,Kids Profile Gate,Profiles,Tablet,SVOD,New trial households,5381,7460,3563,20.72,0.1963,0.2149,0.8066,839,0.0109,0.0046,71.5,97.6
2026-01-04,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Sports event viewers,5621,6756,3924,38.14,0.211,0.2228,0.7982,841,0.0142,0.0038,74.3,95.3
2026-01-04,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Kids co-viewing households,5097,10162,6511,25.93,0.194,0.282,0.7713,621,0.0176,0.0039,72.8,96.2
2026-01-04,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Ad-supported explorers,5983,7847,3345,22.62,0.1875,0.1729,0.731,792,0.0143,0.0028,71.3,96.5
2026-01-04,F006,Offline Downloads,Playback,Mobile,SVOD,Returning binge viewers,8083,10302,6185,44.17,0.2926,0.3277,0.6859,618,0.0192,0.0067,78.5,96.9
2026-01-04,F006,Offline Downloads,Playback,Mobile,SVOD,New trial households,8670,18914,11752,24.05,0.1813,0.2301,0.7478,540,0.0168,0.007,73.0,97.5
2026-01-04,F006,Offline Downloads,Playback,Mobile,SVOD,Sports event viewers,8039,13561,6526,35.73,0.231,0.2504,0.7906,594,0.0166,0.006,76.1,98.0
2026-01-04,F006,Offline Downloads,Playback,Mobile,SVOD,Kids co-viewing households,7292,16386,10771,33.64,0.1868,0.2928,0.6986,589,0.0125,0.004,75.4,96.0
2026-01-04,F006,Offline Downloads,Playback,Mobile,SVOD,Ad-supported explorers,9712,20575,14527,26.73,0.1515,0.1753,0.8046,644,0.0134,0.0068,72.5,95.1
2026-01-04,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Returning binge viewers,9936,12515,8580,40.1,0.2366,0.3207,0.8021,722,0.0115,0.0026,77.0,97.1
2026-01-04,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,New trial households,9202,16305,8721,19.47,0.1997,0.2286,0.7243,992,0.0142,0.0027,69.3,95.2
2026-01-04,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Sports event viewers,9506,21024,13734,31.21,0.2533,0.2605,0.7747,773,0.0141,0.0031,74.9,95.4
2026-01-04,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Kids co-viewing households,10136,12332,6497,31.73,0.1937,0.2875,0.6805,793,0.0083,0.0047,74.4,95.0
2026-01-04,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Ad-supported explorers,9265,19409,9836,30.21,0.1883,0.2076,0.6948,959,0.0152,0.0045,71.0,90.3
2026-01-04,F008,Search Intent Rewrite,Search,Web,SVOD,Returning binge viewers,4495,9541,5777,37.65,0.254,0.3515,0.8572,721,0.0156,0.005,76.2,95.8
2026-01-04,F008,Search Intent Rewrite,Search,Web,SVOD,New trial households,4113,6357,4510,22.22,0.1819,0.2162,0.8495,705,0.0101,0.0032,72.7,96.7
2026-01-04,F008,Search Intent Rewrite,Search,Web,SVOD,Sports event viewers,5246,8916,5256,38.09,0.2528,0.2654,0.796,678,0.0112,0.0023,77.6,95.6
2026-01-04,F008,Search Intent Rewrite,Search,Web,SVOD,Kids co-viewing households,4926,6132,4135,26.83,0.2033,0.3112,0.827,540,0.01,0.0024,75.6,97.2
2026-01-04,F008,Search Intent Rewrite,Search,Web,SVOD,Ad-supported explorers,4450,10511,5706,24.85,0.1408,0.1636,0.8501,613,0.0128,0.0038,72.3,96.8
2026-01-04,F009,Household Switcher,Profiles,Connected TV,SVOD,Returning binge viewers,8972,19347,9642,42.54,0.2919,0.3642,0.7459,693,0.0105,0.0038,79.5,98.1
2026-01-04,F009,Household Switcher,Profiles,Connected TV,SVOD,New trial households,7574,15756,8199,24.2,0.1903,0.1858,0.6829,915,0.0167,0.0032,70.0,98.1
2026-01-04,F009,Household Switcher,Profiles,Connected TV,SVOD,Sports event viewers,7563,10908,6413,30.01,0.2486,0.2653,0.7632,749,0.0109,0.0036,75.4,95.4
2026-01-04,F009,Household Switcher,Profiles,Connected TV,SVOD,Kids co-viewing households,8857,13033,8503,31.6,0.2302,0.3004,0.7162,969,0.0133,0.0035,72.8,96.8
2026-01-04,F009,Household Switcher,Profiles,Connected TV,SVOD,Ad-supported explorers,7410,10563,7121,22.51,0.1822,0.2049,0.7121,896,0.0159,0.0026,69.9,95.0
2026-01-04,F010,Watch Party Invite,Social,Mobile,SVOD,Returning binge viewers,4133,6519,4030,35.31,0.2611,0.337,0.7231,675,0.021,0.0044,75.2,97.9
2026-01-04,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,4230,8553,5608,24.37,0.1813,0.2257,0.6817,567,0.021,0.005,71.9,95.1
2026-01-04,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,4860,6536,4294,28.73,0.1971,0.2328,0.6868,593,0.0163,0.0061,73.9,98.1
2026-01-04,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,5107,12471,8249,25.99,0.1938,0.3092,0.7702,618,0.0173,0.0064,72.9,97.8
2026-01-04,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,3882,6460,3719,28.6,0.1631,0.203,0.7959,692,0.0131,0.0043,72.8,95.1
2026-01-04,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,7075,14467,7115,41.86,0.2653,0.3441,0.7756,597,0.0214,0.0048,77.1,97.8
2026-01-04,F011,New Episode Reminder,Notifications,Mobile,SVOD,New trial households,5886,10305,6409,22.24,0.1968,0.2138,0.7401,760,0.0122,0.0037,72.2,95.3
2026-01-04,F011,New Episode Reminder,Notifications,Mobile,SVOD,Sports event viewers,6904,11449,6927,29.16,0.2413,0.2744,0.7546,538,0.0121,0.0068,76.7,94.9
2026-01-04,F011,New Episode Reminder,Notifications,Mobile,SVOD,Kids co-viewing households,6375,8495,3775,31.04,0.2146,0.3274,0.7601,627,0.0166,0.0056,74.5,94.5
2026-01-04,F011,New Episode Reminder,Notifications,Mobile,SVOD,Ad-supported explorers,5410,9963,5685,24.71,0.1375,0.2126,0.7823,647,0.0126,0.0052,71.9,95.5
2026-01-04,F012,FAST Channel Guide,Live,Web,Ad Supported,Returning binge viewers,7142,16159,10068,33.39,0.2883,0.3585,0.8098,713,0.0145,0.0035,76.7,97.0
2026-01-04,F012,FAST Channel Guide,Live,Web,Ad Supported,New trial households,6390,14636,7509,19.2,0.1959,0.2205,0.7064,722,0.0139,0.003,71.6,94.6
2026-01-04,F012,FAST Channel Guide,Live,Web,Ad Supported,Sports event viewers,9913,17232,10858,36.89,0.198,0.223,0.7602,538,0.0081,0.0057,77.7,96.2
2026-01-04,F012,FAST Channel Guide,Live,Web,Ad Supported,Kids co-viewing households,7807,14761,8879,29.62,0.1921,0.297,0.7323,704,0.0159,0.0025,73.1,97.6
2026-01-04,F012,FAST Channel Guide,Live,Web,Ad Supported,Ad-supported explorers,6560,14769,7695,23.06,0.1862,0.1827,0.7663,542,0.014,0.005,73.6,95.0
2026-01-05,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,11975,20020,9834,43.91,0.2935,0.367,0.7284,714,0.018,0.0046,78.0,98.2
2026-01-05,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,9768,12609,7107,22.76,0.1747,0.2311,0.7526,1009,0.0166,0.0025,68.6,96.7
2026-01-05,F001,Continue Watching Rail,Home,Connected TV,SVOD,Sports event viewers,10956,20276,10397,33.18,0.2383,0.2516,0.8009,900,0.0115,0.0016,74.3,97.4
2026-01-05,F001,Continue Watching Rail,Home,Connected TV,SVOD,Kids co-viewing households,10830,21857,13298,30.88,0.1777,0.3098,0.7599,731,0.0146,0.0016,73.0,97.8
2026-01-05,F001,Continue Watching Rail,Home,Connected TV,SVOD,Ad-supported explorers,10592,15781,6943,28.07,0.1839,0.213,0.7992,852,0.0114,0.0027,72.3,97.2
2026-01-05,F002,Personalized Top Picks,Home,Connected TV,SVOD,Returning binge viewers,11749,16503,8850,39.58,0.2412,0.3353,0.6937,942,0.0172,0.0043,73.9,94.9
2026-01-05,F002,Personalized Top Picks,Home,Connected TV,SVOD,New trial households,10216,18347,12392,19.39,0.2006,0.2004,0.6852,733,0.0105,0.0012,72.4,95.9
2026-01-05,F002,Personalized Top Picks,Home,Connected TV,SVOD,Sports event viewers,12744,22397,15572,27.87,0.2548,0.2508,0.7841,995,0.0157,0.001,72.0,95.1
2026-01-05,F002,Personalized Top Picks,Home,Connected TV,SVOD,Kids co-viewing households,10702,12689,6639,33.17,0.227,0.2854,0.7767,962,0.0095,0.0028,73.9,97.0
2026-01-05,F002,Personalized Top Picks,Home,Connected TV,SVOD,Ad-supported explorers,9897,13757,8161,25.14,0.1496,0.1854,0.7084,867,0.0091,0.0039,71.2,95.0
2026-01-05,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Returning binge viewers,5564,11736,5862,39.0,0.2703,0.3658,0.7,714,0.0191,0.0065,76.2,97.3
2026-01-05,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,New trial households,6009,12587,5406,19.33,0.1686,0.2298,0.6814,599,0.0171,0.0058,71.2,96.0
2026-01-05,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Sports event viewers,6399,10562,5086,36.46,0.2471,0.2727,0.7744,629,0.0212,0.0045,75.3,94.8
2026-01-05,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Kids co-viewing households,6494,7883,4806,25.89,0.1958,0.304,0.7576,626,0.0162,0.0057,73.1,96.7
2026-01-05,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Ad-supported explorers,6602,13561,6486,27.07,0.1655,0.2025,0.728,554,0.0203,0.0052,72.2,97.3
2026-01-05,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Returning binge viewers,10637,22744,15641,36.02,0.2658,0.3225,0.7568,745,0.0089,0.0031,77.5,96.7
2026-01-05,F004,Sports Live Hub,Live,Connected TV,Ad Supported,New trial households,10738,26247,16123,26.16,0.1566,0.2286,0.6908,888,0.0122,0.0012,70.7,97.3
2026-01-05,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Sports event viewers,11921,16105,9894,27.63,0.24,0.2425,0.7287,757,0.0175,0.0035,73.3,97.7
2026-01-05,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Kids co-viewing households,11131,14671,6883,30.05,0.2097,0.3178,0.7419,702,0.0102,0.0044,74.9,96.7
2026-01-05,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Ad-supported explorers,9245,21783,12744,24.9,0.1691,0.1651,0.7012,1015,0.017,0.0012,68.6,95.6
2026-01-05,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Returning binge viewers,4246,6617,3425,40.47,0.2564,0.3257,0.8027,694,0.0133,0.0058,77.5,95.9
2026-01-05,F005,Kids Profile Gate,Profiles,Tablet,SVOD,New trial households,4593,10467,7149,22.44,0.2029,0.2002,0.7689,612,0.0154,0.006,73.0,97.3
2026-01-05,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Sports event viewers,3825,4901,2530,38.27,0.2176,0.2528,0.6964,854,0.0164,0.0042,73.9,97.8
2026-01-05,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Kids co-viewing households,3948,6035,2561,31.47,0.1982,0.3331,0.7076,663,0.0199,0.0054,73.1,96.6
2026-01-05,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Ad-supported explorers,4718,7967,3727,26.17,0.1642,0.1953,0.721,728,0.0157,0.0046,71.5,97.4
2026-01-05,F006,Offline Downloads,Playback,Mobile,SVOD,Returning binge viewers,6411,8103,5631,34.76,0.2861,0.3651,0.7319,655,0.0154,0.0049,77.2,95.6
2026-01-05,F006,Offline Downloads,Playback,Mobile,SVOD,New trial households,7387,17495,12082,24.21,0.182,0.1846,0.7458,760,0.0199,0.0057,70.5,95.9
2026-01-05,F006,Offline Downloads,Playback,Mobile,SVOD,Sports event viewers,7221,17233,10797,35.2,0.2461,0.2712,0.7475,647,0.0146,0.006,76.4,98.1
2026-01-05,F006,Offline Downloads,Playback,Mobile,SVOD,Kids co-viewing households,6705,12794,8784,28.0,0.1948,0.3158,0.7167,696,0.0132,0.0039,73.5,95.3
2026-01-05,F006,Offline Downloads,Playback,Mobile,SVOD,Ad-supported explorers,6890,12956,8774,23.8,0.1811,0.1967,0.7729,570,0.0204,0.0064,71.9,97.6
2026-01-05,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Returning binge viewers,7205,16553,7780,37.31,0.2748,0.3708,0.6861,827,0.0133,0.0038,76.3,94.5
2026-01-05,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,New trial households,7037,10967,7878,25.82,0.1583,0.2156,0.7936,913,0.0176,0.0025,69.3,98.1
2026-01-05,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Sports event viewers,7761,15165,6447,27.97,0.2537,0.2649,0.7652,928,0.0124,0.0036,73.3,96.3
2026-01-05,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Kids co-viewing households,6726,10639,4792,32.98,0.1903,0.3279,0.6925,991,0.0141,0.0042,71.5,94.5
2026-01-05,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Ad-supported explorers,7878,18316,8265,28.81,0.1688,0.1766,0.806,915,0.0169,0.0018,70.2,92.7
2026-01-05,F008,Search Intent Rewrite,Search,Web,SVOD,Returning binge viewers,4109,6508,4379,35.43,0.2739,0.3452,0.8521,697,0.0126,0.0042,77.2,94.6
2026-01-05,F008,Search Intent Rewrite,Search,Web,SVOD,New trial households,3262,4093,2077,22.77,0.2145,0.2184,0.8516,584,0.0064,0.0052,75.6,97.1
2026-01-05,F008,Search Intent Rewrite,Search,Web,SVOD,Sports event viewers,3540,4768,2472,33.28,0.1975,0.2233,0.8585,593,0.0159,0.0047,74.9,95.2
2026-01-05,F008,Search Intent Rewrite,Search,Web,SVOD,Kids co-viewing households,3594,7463,3763,30.86,0.2104,0.2893,0.749,667,0.0101,0.0056,75.4,96.7
2026-01-05,F008,Search Intent Rewrite,Search,Web,SVOD,Ad-supported explorers,4183,5702,3934,24.66,0.1459,0.2066,0.8208,709,0.0124,0.0035,71.6,95.6
2026-01-05,F009,Household Switcher,Profiles,Connected TV,SVOD,Returning binge viewers,6723,8103,5680,45.04,0.2804,0.3447,0.7087,925,0.0174,0.0027,76.1,97.5
2026-01-05,F009,Household Switcher,Profiles,Connected TV,SVOD,New trial households,7555,18362,8195,19.45,0.1875,0.2296,0.6919,910,0.0108,0.0039,70.5,97.6
2026-01-05,F009,Household Switcher,Profiles,Connected TV,SVOD,Sports event viewers,5973,11143,6085,35.59,0.2248,0.2496,0.7234,965,0.0159,0.0037,72.8,96.6
2026-01-05,F009,Household Switcher,Profiles,Connected TV,SVOD,Kids co-viewing households,6074,12947,8772,25.9,0.2329,0.2949,0.691,899,0.0164,0.0047,71.8,95.5
2026-01-05,F009,Household Switcher,Profiles,Connected TV,SVOD,Ad-supported explorers,6670,15894,7357,25.92,0.1723,0.1791,0.7037,959,0.01,0.0018,71.0,97.4
2026-01-05,F010,Watch Party Invite,Social,Mobile,SVOD,Returning binge viewers,3458,4912,3481,39.58,0.2428,0.3697,0.7159,735,0.013,0.0035,76.7,97.0
2026-01-05,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,4090,8627,6048,25.99,0.1785,0.2305,0.7474,553,0.0132,0.007,74.0,98.0
2026-01-05,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,4122,6310,2828,28.11,0.2066,0.2719,0.6963,566,0.0164,0.006,74.3,96.0
2026-01-05,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,3316,5372,3241,27.22,0.2308,0.3143,0.7789,753,0.0191,0.0063,72.6,96.2
2026-01-05,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,3402,5891,2756,30.66,0.1824,0.1924,0.7192,656,0.0151,0.0066,73.6,96.5
2026-01-05,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,5047,11322,6036,43.62,0.253,0.3466,0.7926,758,0.021,0.0048,75.7,96.1
